"AirMail Messages Queue","Luftpost-Nachrichten-Warteschlange"
"AirMail Template Preview","Luftpost Template Preview"
"AirMail message","Luftpost-Nachricht"
"AirMail templates","Luftpost-Vorlagen"
"All Allowed Countries","Alle Länder erlaubt"
"All locations","Alle Orte"
"An account with this email address already exists.","Ein Konto mit dieser E-Mail-Adresse existiert bereits."
"An error occurred while adding item to wishlist.","Beim Hinzufügen Artikel auf den Merk ein Fehler aufgetreten."
"An error occurred while deleting the address.","Beim Löschen der Adresse ein Fehler aufgetreten."
"An error occurred while loading categories.","Kategorien beim Laden ein Fehler aufgetreten."
"An error occurred while loading category filters.","Beim Laden der Kategorie Filter ein Fehler aufgetreten."
"An error occurred while loading wishlist.","Beim Laden Merk ein Fehler aufgetreten."
"An error occurred while processing your order. Please contact us or try again later.","Während der Bearbeitung Ihrer Bestellung ein Fehler aufgetreten. Bitte kontaktieren Sie uns oder versuchen Sie es später erneut."
"An error occurred while processing your request.","Während Ihrer Anfrage ist ein Fehler aufgetreten."
"An error occurred while removing item from wishlist.","Artikel beim Entfernen von der Wunschliste ein Fehler aufgetreten."
"An error occurred while removing items from wishlist.","Während das Entfernen von Elementen von der Wunschliste ein Fehler aufgetreten."
"Analytics","Analytics"
"Android","Android"
"Android doesn\'t support AirMail message type.","Android unterstützt keine Luftpost Nachrichtentyp."
"App Background","App Hintergrund"
"App Background (landscape mode).","App Hintergrund (Landscape-Modus)."
"App Background (portrait mode).","App Hintergrund (Portrait-Modus)."
"App Background <br />(landscape mode)","App Hintergrund <br />(Landscape-Modus)"
"App Background <br />(portrait mode)","App Hintergrund <br />(Portrait-Modus)"
"App Background image missing.","App Hintergrund Bild fehlt."
"App Code","App Code"
"App Information","Informationen zur App"
"App Name","App-Namen"
"App Stores","App Stores"
"App Submission History","App Beitragshistorie"
"App Title","App-Titel"
"App code required.","App-Code erforderlich."
"App does not exist.","App existiert nicht."
"App has been deleted.","App wurde gelöscht."
"App has been saved.","App wurde gespeichert."
"App has been submitted.","App ist eingereicht."
"App model not loaded.","App-Modell nicht geladen."
"App with specified code does not exist.","App mit dem angegebenen Code existiert nicht."
"Appears in the info section of your app (example: Copyright 2010 – Your Company, Inc.)","Erscheint im Info-Bereich der App (Beispiel: Copyright 2010 - Ihre Company, Inc.)"
"Application","Anwendung"
"Application Key","Anwendungstaste"
"Application Master Secret","Anwendungs ​​Master Secret"
"Application Name","Name der Anwendung"
"Application Secret","Anwendungs ​​Geheimnis"
"Are you sure you want to delete this theme? This change will affect all applications.","Sind Sie sicher, dass Sie dieses Thema wirklich löschen? Diese Änderung wird alle Anwendungen auswirken."
"Are you sure you want to do this?","Sind Sie sicher, dass Sie das tun wollen?"
"Are you sure you whant to cancel a message?","Sind Sie sicher, dass Sie whant um eine Nachricht zu stornieren?"
"Are you sure you whant to delete a message?","Sind Sie sicher, dass Sie eine Nachricht löschen whant?"
"Are you sure you what to cancel selected records?","Sind Sie sicher, dass Sie, was Sie ausgewählte Datensätze löschen?"
"Are you sure you what to delete selected records?","Sind Sie sicher, dass Sie, was Sie ausgewählte Datensätze löschen?"
"As a Magento customer, Urban Airship is offering you unlimited Push Notifications and Rich Push for $100/year* along with a 60 day free trial.","Als Magento Kunden wird Städtische Luftschiff bietet Ihnen unbegrenzte Push-Benachrichtigungen und Rich-Push für $ 100/year * zusammen mit einem kostenlosen 60 Tage Testversion."
"At last one application has to be created.","Endlich eine Anwendung erstellt werden muss."
"Authentication complete.","Authentifizierung abgeschlossen."
"Back","zurück"
"Back to App Edit","Zurück zur App bearbeiten"
"Background Color","Hintergrundfarbe"
"Balance","Balance"
"Balance Change","Abgleich ändern"
"Balance History","balancieren Geschichte"
"Banner on Home Screen","Banner auf dem Startbildschirm"
"Banner on Home Screen (landscape mode) image missing.","Banner auf dem Startbildschirm (Querformat) Bild fehlt."
"Banner on Home Screen (portrait mode) image missing.","Banner auf dem Startbildschirm (Portrait-Modus) Bild fehlt."
"Banner on Home Screen <br />(landscape mode)","Banner auf dem Startbildschirm <br />(Landscape-Modus)"
"Banner on Home Screen <br />(portrait mode)","Banner auf dem Startbildschirm <br />(Portrait-Modus)"
"Banner on Home Screen image missing.","Banner Bild Startseite auf fehlt."
"Billing Address","Rechnungsadresse"
"Billing address has been set.","Rechnungsadresse ist eingestellt."
"Buy %1$s for %2$s","Buy %1$s for %2$s"
"Buy %1$s for %2$s (%3$s incl. tax) each","Buy %1$s for %2$s (%3$s incl. tax) each"
"Buy %1$s for %2$s each","kaufen %1$s für %2$s jeder"
"Buy %1$s with %2$s discount each","kaufen %1$s mit %2$s Rabatt jeder"
"Buyer country is not allowed by store.","Käufer Land nicht durch Speicher erlaubt."
"Cache Lifetime (seconds)","Cache-Lebensdauer (Sekunden)"
"Cache Management","Cache-Management"
"Can\'t add item to shopping cart.","Kann nicht Artikel in den Warenkorb legen."
"Can\'t apply the coupon code.","Den Gutschein-Code kann nicht angewendet werden."
"Can\'t copy file ""%s"" to ""%s"".","Kann Datei nicht kopieren ""%s"" zu ""%s""."
"Can\'t create wishlist.","Kann nicht erstellt Wunschliste."
"Can\'t delete ""%s"" theme.","Kann nicht gelöscht werden ""%s"" Thema."
"Can\'t load XML.","Kann XML nicht laden."
"Can\'t load application with id ""%s""","Kann nicht mit ID-Anwendung laden ""%s"""
"Can\'t load cart info.","Kann Warenkorb Info nicht laden."
"Can\'t load cart.","Kann Warenkorb nicht laden."
"Can\'t load customer form.","Kundenformular kann nicht geladen werden."
"Can\'t load default themes.","Kann Standarddesigns nicht geladen"
"Can\'t load selected theme. Please check your media folder permissions.","Kann ausgewählten Thema nicht laden. Bitte überprüfen Sie Ihre Medien-Ordner-Berechtigungen."
"Can\'t open submission form.","Kann nicht öffnen Anmeldeformular."
"Can\'t read file ""%s"".","Kann Datei nicht lesen ""%s""."
"Can\'t remove the item.","Das Element kann nicht entfernt werden."
"Can\'t reset theme.","Kann nicht zurückgesetzt Thema."
"Can\'t save address.","Adresse kann nicht gespeichert werden."
"Can\'t save the customer.","Der Kunde kann nicht gespeichert werden."
"Can\'t save theme.","Thema kann nicht gespeichert werden."
"Can\'t show configuration.","Kann Konfiguration nicht zeigen."
"Can\'t specify product.","Kann nicht angeben Produkt."
"Can\'t submit application.","Kann Anwendung nicht vorlegen."
"Can\'t update cart.","Kann Warenkorb nicht aktualisieren."
"Can\'t write to file ""%s"".","Kann nicht auf Datei schreiben ""%s""."
"Cancel","stornieren"
"Canceled","storniert"
"Cancelled","Abgesagt"
"Cannot apply gift card.","Kann Geschenkkarte nicht."
"Cannot load theme ""%s"".","Kann Thema nicht geladen ""%s""."
"Cannot redeem Gift Card.","Geschenkkarte kann nicht einlösen."
"Cannot remove gift card.","Kann Geschenkkarte nicht heraus."
"Cannot save theme ""%s"". Incorrect data received","Thema kann nicht gespeichert werden ""%s"". Erhielt falsche Daten"
"Card Verification Number","Kartenprüfnummer"
"Card verification number is wrong","Kartenprüfnummer Nummer ist falsch"
"Carrier","Träger"
"Cart","Wagen"
"Cart has been updated.","Warenkorb wurde aktualisiert."
"Cart has some errors.","Warenkorb enthält noch einige Fehler."
"Cart is empty.","Einkaufswagen ist leer."
"Catalog Only App?","Nur Katalog-App?"
"Category Button Color","Kategorie Taste Farbe"
"Category Item Background Color","Kategorie Posten Hintergrundfarbe"
"Chairs","Stühle"
"Change Orientation","Orientierung ändern"
"Change Password","Kennwort ändern"
"Changes have been saved to theme.","Änderungen an Design gespeichert worden."
"Checkout has been initialized.","Kasse initialisiert wurde."
"City","City"
"Color Themes","Farbe Themen"
"Colors","Farben"
"Company","Firma"
"Completed","fertiggestellt"
"Confirm New Password","Neues Passwort bestätigen"
"Confirm Password","Passwort bestätigen"
"Contact Email","Kontakt E-Mail"
"Contact Information","Kontakt-Informationen"
"Container is not defined.","Container ist nicht definiert."
"Content","Inhalt"
"Copyright","Copyright"
"Copyright Page Logo","Copyright Seite Logo"
"Copyright Page Logo <br />(iPhone 4 retina)","Copyright Seite Logo <br />(iPhone 4 retina)"
"Countries Payment Applicable From","Länder Zahlungs anwendbar ab"
"Country","Land"
"Country options don\'t recognized for ""%s"".","Land Optionen nicht für anerkannte ""%s""."
"Coupon code %s is not valid.","Gutscheincode %s ist ungültig"
"Coupon code %s was applied.","Gutscheincode %s aufgetragen."
"Coupon code is empty.","Gutscheincodes ist leer."
"Coupon code was canceled.","Gutscheincodes wurde abgebrochen."
"Creating a Template is allowed only for applications which have device type iPhone.","Erstellen einer Vorlage wird nur für Anwendungen, die Gerätetyp iPhone haben darf."
"Credit Card","Kreditkarte"
"Credit Card %s","Kreditkarte %s"
"Credit Card Number","Kreditkartennummer"
"Credit Card Type","Kreditkartentyp"
"Credit card number does not match credit card type.","Kreditkartennummer stimmt nicht mit Kreditkartentyp."
"Current Balance: %s","Aktueller Kontostand: %s"
"Current Password","Aktuelles Passwort"
"Currently, PayPal MEP is not available for the Android application","Derzeit ist PayPal MEP nicht für die Android-Anwendung zur Verfügung"
"Custom App Icon","Benutzerdefinierte App Icon"
"Custom App Icon <br />(iPhone 4 retina)","Benutzerdefinierte App Icon <br />(iPhone 4 retina)"
"Custom Colors","Benutzerdefinierte Farben"
"Customer authentication problem.","Kundenauthentifizierungsproblem."
"Customer balance available in enterprise version of Magento only.","Kundenbilanz in Enterprise-Version von Magento nur."
"Customer balance is disabled for current store","Kundenbilanz für den aktuellen Speicher deaktiviert"
"Customer email not specified.","Kunden E-Mail nicht angegeben."
"Customer logout problem.","Kunden Logout Problem."
"Customer not logged in.","Kunden nicht eingeloggt."
"DD","DD"
"Date","Datum"
"Date Created","Erstellungsdatum"
"Date Submitted","Meldungsdatum"
"Date Updated","Aktualisiertes Datum"
"Day","Tag"
"Deeper Messaging and Engagement with Rich Push.","Deeper Messaging und Rich-Engagement mit Push."
"Default Billing Address","Standard-Rechnungsadresse"
"Default Shipping Address","Standard-Versandadresse"
"Default Theme","Standard-Theme"
"Delete","löschen"
"Delete theme","Thema löschen"
"Deleted","Gelöschte"
"Description","Beschreibung"
"Description that appears in Android Market. %s chars maximum. ","Beschreibung, die im Android Market erscheint. %s Zeichen Maximum. "
"Description that appears in the iTunes App Store. %s chars maximum. ","Beschreibung, die im iTunes App Store erscheint. %s Zeichen Maximum. "
"Deselect All","Auswahl aufheben"
"Design","Design"
"Device","Gerät"
"Device Information","Geräteinformationen"
"Device Type","Gerätetyp"
"Device doesn\'t recognized. Unable to load a template.","Gerät nicht erkannt wird. Unfähig, eine Vorlage zu laden."
"Device doesn\'t recognized: ""%s"". Unable to load a helper.","Gerät nicht erkannt: ""%s"". Unfähig, einen Helfer zu laden."
"Device doesn\'t recognized: ""%s"". Unable to load preview model.","Gerät nicht erkannt: ""%s"". Kann nicht geladen werden Vorschau-Modell."
"Edit","Bearbeiten"
"Edit AirMail Message","Bearbeiten Luftpost Nachricht"
"Edit AirMail Message Queue #%s","Bearbeiten Luftpost Message Queue #%s"
"Edit App ""%s""","Bearbeiten App ""%s"""
"Edit Filter","Filter bearbeiten"
"Edit Template ""%s""","Template Edit ""%s"""
"Element with id %s already exists","Element mit der ID %s bereits vorhanden"
"Email","E-mail"
"Email Address","E-Mail-Adresse"
"Enable AirMail Message Push notification","Aktivieren Luftpost Nachricht Push-Benachrichtigung"
"Enable Facebook","aktivieren Facebook"
"Enable Flurry Analytics","Flurry Analytics aktivieren"
"Enable Flurry Analytics for the merchant.","Flurry Analytics Aktivieren Sie für den Händler."
"Enable LinkedIn","LinkedIn aktivieren"
"Enable Standard Checkout","Aktivieren Sie Standard-Kasse"
"Enable Twitter","Twitter aktivieren"
"Error while processing file ""%s"".","Fehler beim Verarbeitungsdatei ""%s""."
"Error while reading data from Payment Bridge. Please, try again.","Fehler beim Lesen von Daten von Zahlungs Bridge. Bitte versuchen Sie es erneut."
"Error while uploading file ""%s"".","Fehler beim Upload-Datei ""%s""."
"Error while uploading file ""%s"". Disallowed file type. Only ""jpg"", ""jpeg"", ""gif"", ""png"" are allowed.","Fehler beim Upload-Datei ""%s"". Unzulässige Dateityp. Nur ""jpg"", ""jpeg"", ""gif"", ""png"" sind erlaubt."
"Error.","Fehler."
"Expiration Date - Month","Ablaufdatum - Monat"
"Expiration Date - Year","Ablaufdatum - Jahr"
"Expires: %s","Verfällt: %s"
"Extend the life of your app with Urban Airship Push Notifications.","Verlängern Sie die Lebensdauer Ihrer App mit Urban Airship Push Notifications."
"Extensions","Erweiterungen"
"FILTERS APPLIED","Filter angewendet"
"Facebook API","Facebook-API"
"Facebook Application ID","Facebook Application ID"
"Fax","Fax"
"File can\'t be uploaded.","Datei kann nicht hochgeladen werden."
"File doesn\'t exist ""%s"".","Datei existiert nicht ""%s""."
"First Name","Vorname"
"Flurry API Code","Flurry API Code"
"Flurry Analytics","Flurry Analytics"
"Flurry Analytics Site","Flurry Analytics Site"
"Fonts","Fonts"
"Free","kostenlos"
"Funk Leaf","Funk-Blatt"
"General","General"
"Get Content from CMS Page","Holen Inhalt von CMS Seite"
"Gift Card ""%s"" was added.","Geschenk-Karte ""%s"" wurde hinzugefügt."
"Gift Card ""%s"" was redeemed.","Geschenkkarte ""%s"" wurde eingelöst."
"Gift Card ""%s"" was removed.","Geschenkkarte ""%s"" wurde entfernt."
"Gift Card (%s)","Geschenkkarte (%s)"
"Gift Card amount applied to order: %s","Geschenkkarte betragen Reihenfolge angewendet: %s"
"Gift Card code is empty.","Gutschein-Code ist leer."
"Gift Card: %s","Geschenkkarte: %s"
"Gift card account available in enterprise version of Magento only.","Geschenkkartenkonto in Enterprise-Version von Magento nur."
"Grand Total (Excl. Tax)","Gesamtpreis (ohne Steuer)"
"Grand Total (Incl. Tax)","Gesamtpreis (eins. Steuer)"
"Guest","Gast"
"Header Background Color","Header-Hintergrundfarbe"
"Header Font Color","Header-Schriftfarbe"
"High Resolution Application Icon","Hohe Auflösung Anwendungssymbol"
"Home","Zuhause"
"Hot Red","Hot Red"
"How do you rate this product?","Wie bewerten Sie diesen Artikel?"
"How to incorporate Urban Airship within your application:","Wie Städtische Luftschiff in der Anwendung zu übernehmen:"
"ID","ID"
"Icon that will appear on the user\'s device after they download your app. Recommended size: 48px x 48px.","Icon, die auf der Benutzer \ 's-Gerät angezeigt werden, nachdem sie die App downloaden. Empfohlene Größe: 48px x 48px."
"Icon that will appear on the user\'s device after they download your app. You do not need to apply a gradient or soft edges (this is done automatically by Apple). Recommended size: 72px x 72px.","Icon, die auf der Benutzer \ 's-Gerät angezeigt werden, nachdem sie die App downloaden. Sie brauchen nicht, um einen Gradienten oder weiche Kanten (dies wird automatisch von Apple getan) anzuwenden. Empfohlene Größe: 72px x 72px."
"Icon that will appear on the user\'s phone after they download your app. You do not need to apply a gradient or soft edges (this is done automatically by Apple). Recommended size: 114px x 114px.","Icon, die auf dem Telefon des Benutzers \ 's angezeigt, nachdem sie die App downloaden. Sie brauchen nicht, um einen Gradienten oder weiche Kanten (dies wird automatisch von Apple getan) anzuwenden. Empfohlene Größe: 114px x 114px."
"Icon that will appear on the user’s phone after they download your app.  You do not need to apply a gradient or soft edges (this is done automatically by Apple).  Recommended size: 57px x 57px at 72 dpi.","Icon, die auf dem Telefon des Benutzers angezeigt, nachdem sie die App downloaden. Sie brauchen nicht, um einen Gradienten oder weiche Kanten (dies wird automatisch von Apple getan) anzuwenden. Empfohlene Größe: 57px x 57px bei 72 dpi."
"Icons","Icons"
"If leave this field empty, the message will be sent immediately","Wenn Sie dieses Feld leer ist, wird die Nachricht sofort gesendet werden"
"If you want to disable the cache on the application side, leave the field empty. Warning! When disabling cache, the application will take time to load each page.","Wenn Sie den Cache auf der Anwendungsseite deaktivieren möchten, lassen Sie das Feld leer. Achtung! Beim Deaktivieren Cache, wird die Anwendung Zeit nehmen, jede Seite zu laden."
"Image file was not found.","Bild-Datei wurde nicht gefunden."
"Image that appears on first screen while your app is loading. Required size: 1024px x 768px.","Bild, das auf dem ersten Bildschirm angezeigt, während die App geladen ist. Erforderliche Größe: 1024px x 768px."
"Image that appears on first screen while your app is loading. Required size: 320px x 455px.","Bild, das auf dem ersten Bildschirm angezeigt, während die App geladen ist. Erforderliche Größe: 320px x 455px."
"Image that appears on first screen while your app is loading. Required size: 320px x 460px.","Bild, das auf dem ersten Bildschirm angezeigt, während die App geladen ist. Erforderliche Größe: 320px x 460PX."
"Image that appears on first screen while your app is loading. Required size: 640px x 920px.","Bild, das auf dem ersten Bildschirm angezeigt, während die App geladen ist. Erforderliche Größe: 640px x 920px."
"Image that appears on first screen while your app is loading. Required size: 768px x 1024px.","Bild, das auf dem ersten Bildschirm angezeigt, während die App geladen ist. Erforderliche Größe: 768px x 1024px."
"Images","Bilder"
"In Queue","In Queue"
"In Stock","Auf Lager"
"In addition, click here to review Urban Airship\'s Terms of Service: <a href=""%s"" target=""_blank"">click here</a>.","Darüber hinaus finden Sie hier zu Urban Airship Allgemeine Nutzungsbedingungen überprüfen: <a href=""%s"" target=""_blank"">klicken Sie hier</a>."
"In order to resubmit your app, you need to first purchase a <a href=""%s"" target=""_blank"">%s</a> from MagentoCommerce","Um die App erneut, um eine erste Bestellung müssen Sie <a href=""%s"" target=""_blank"">%s</a> von Magentocommerce"
"In order to submit your app, you need to first purchase a <a href=""%s"" target=""_blank"">%s</a> from MagentoCommerce","Um die App einreichen, um eine erste Bestellung müssen Sie <a href=""%s"" target=""_blank"">%s</a> von Magentocommerce"
"Inactive Tabs","Inaktive Tabs"
"Invalid XML.","Ungültige XML."
"Invalid current password.","Ungültige aktuelle Passwort ein."
"Invalid customer data.","Ungültige Kundendaten."
"Invalid data.","Ungültige Daten."
"Invalid email address.","Ungültige E-Mail-Adresse."
"Invalid item or wishlist.","Ungültige Artikel oder Wunschliste."
"Invalid login or password.","Ungültige Login oder Passwort."
"Invalid shipping method.","Ungültige Versandmethode."
"Issue Number","Ausgabenummer"
"It\'s not allowed to delete submitted application.","Es ist nicht erlaubt auf Antrag zu löschen."
"Item has been added to cart.","Artikel wurde in den Warenkorb aufgenommen."
"Item has been deleted from cart.","Ihr Artikel wurde aus dem Warenkorb gelöscht."
"Item has been removed from wishlist.","Ihr Artikel wurde von der Wunschliste entfernt."
"Items were updated. But can\'t update wishlist.","Artikel aktualisiert wurden. Aber kann \ 't Update Wunschliste."
"Key","Schlüssel"
"Keywords","Keywords"
"Label","Etikett"
"Large iTunes Icon","Große iTunes Symbol"
"Large icon that appears in the iTunes App Store. You do not need to apply a gradient or soft edges (this is done automatically by Apple). Required size: 512px x 512px.","Große Symbol, das im iTunes App Store erscheint. Sie brauchen nicht, um einen Gradienten oder weiche Kanten (dies wird automatisch von Apple getan) anzuwenden. Erforderliche Größe: 512px x 512px."
"Last Name","Nachname"
"LinkedIn API","LinkedIn API"
"LinkedIn API Key","LinkedIn API Key"
"LinkedIn Secret Key","LinkedIn Secret Key"
"Loader Splash Screen","Loader Splash Screen"
"Loader Splash Screen <br />(iPhone 4 retina)","Loader Splash Screen <br />(iPhone 4 retina)"
"Loader Splash Screen <br />(landscape mode)","Loader Splash Screen <br />(landscape mode)"
"Loader Splash Screen <br />(portrait mode)","Loader Splash Screen <br />(portrait mode)"
"Loading Preview...","Lädt Vorschau..."
"Locations","Standorte"
"Log In","Anmelden"
"Login and password are required.","Benutzername und Passwort erforderlich."
"Logo in Header","Logo in Kopfzeile"
"Logo in Header image missing.","Logo im Header-Bild fehlt."
"Logout complete.","Abmelden abgeschlossen."
"M.I.","M.I."
"MEP is PayPal\'s native checkout experience for the iPhone. You can choose to use MEP alongside standard checkout, or use it as your only checkout method for Magento mobile. PayPal MEP requires a <a href=""%s"">PayPal business account</a>","MEP ist PayPal Heimat Kasse Erfahrung für das iPhone. Sie können wählen, MdEP neben Standard-Kasse, oder verwenden Sie es als einzige Methode zur Kasse Magento Mobile. PayPal MEP erfordert eine <a href=""%s"">Geschäftskonto</a>"
"MM","MM"
"Mailbox title","Mailbox-Titel"
"Main Tabs","Haupt Tabs"
"Make Inactive","machen Inaktive"
"Make this app available in the following territories","Stellen Sie in den folgenden Gebieten dieser App verfügbar"
"Manage Apps","Apps verwalten"
"Manage Mobile App","Mobile-App verwalten"
"Maximum length is 140","Die maximale Länge beträgt 140"
"Maximum length is 255","Die maximale Länge beträgt 255"
"Merchant Label","Händler Etikett"
"Message Queue","Message Queue"
"Message Settings","Nachrichteneinstellungen"
"Message Templates","Nachrichtenvorlagen"
"Message Title","Titel der Nachricht"
"Message Type","Nachrichtentyp"
"Message can be edited when status of the message is ""In Queue"" only.","Nachricht kann bearbeitet werden, wenn der Status der Nachricht ist ""In Warteschlange"" nur."
"Message content","Nachrichteninhalt"
"Message title","Nachrichtentitel"
"Mobile","Handy"
"Mobile Express Checkout has been canceled.","Mobile Express Checkout wurde abgebrochen."
"Mobile Express Checkout processed successfully.","Mobile Express Checkout erfolgreich verarbeitet."
"Month","Monat"
"More","Mehr"
"More Info","Mehr Info"
"More Tabs","Mehr Tabs"
"Name on Card","Name auf der Karte"
"Name that appears beneath your app when users install it to their device. We recommend choosing a name that is 10-12 characters and that your customers will recognize. %s chars max.","Nennen Sie, dass Ihre App erscheint unter, wenn Benutzer installieren Sie es, ihr Gerät. Wir empfehlen die Wahl eines Namens, die 10 bis 12 Zeichen ist und dass Ihre Kunden zu erkennen. %s Zeichen max."
"New AirMail Message","Neue Luftpost Nachricht"
"New AirMail Message Queue","Neue Luftpost Message Queue"
"New App","Neue App"
"New Password","Neues Passwort"
"New Template","Neue Vorlage"
"Nickname","Beiname"
"No Payment Information Required","Keine Zahlungsinformationen Erforderlich"
"No items were specifed to update.","Wurden keine Einträge specifed zu aktualisieren."
"No items were updated.","Es wurden keine Einträge aktualisiert."
"No product selected.","Kein Produkt ausgewählt."
"No shipping method required.","Keine erforderliche Versandmethode."
"No such file ""%s"".","Keine solche Datei ""%s""."
"Not Submitted","Nicht eingereicht"
"Notice","Bekanntmachung"
"One or more keywords that describe your app. Keywords are matched to users\' searches in the App Store and help return accurate search results. Separate multiple keywords with commas. 100 chars is maximum.","Eine oder mehrere Schlüsselwörter, die Ihre Anwendung zu beschreiben. Keywords sind, um die Suche der Nutzer im App Store abgestimmt und helfen zurückzukehren genaue Suchergebnisse. Trennen Sie mehrere Stichworte durch Kommas. 100 Zeichen maximal ist."
"Onepage checkout is disabled.","OnePage Kasse ist deaktiviert."
"Only custom theme can be deleted","Nur benutzerdefinierte Design können gelöscht werden"
"Only default theme can be reset","Nur Standard-Theme können zurückgesetzt werden"
"Only free apps are allowed in this version.","Nur kostenlosen Apps werden in dieser Version nicht erlaubt."
"Only registered users can write reviews. Please, log in or register.","Nur registrierte Benutzer können Bewertungen schreiben. Bitte einloggen oder registrieren."
"Options menu items","Optionen Menüpunkte"
"Order #%s - %s","Bestellen #%s - %s"
"Order Date: %s","Bestellen Datum: %s"
"Order id is not specified.","Auftrags-ID ist nicht angegeben."
"Order is not available.","Bestellen ist nicht verfügbar."
"Ordered","Bestellt"
"Output format is not specified. Please, specify ""format"" key in constructor, or set it using setFormat().","Ausgabeformat ist nicht angegeben. Bitte, geben Sie ""Format"" Taste im Konstruktor, oder stellen Sie es mit setFormat()."
"POST data is not valid.","POST-Daten ist nicht gültig."
"Pages","Seiten"
"Password","Passwort"
"Password fields cannot be empty.","Passwort-Felder können nicht leer sein."
"PayPal MECL is the mobile version of PayPal\'s Express Checkout service. You can choose to use MECL alongside standard checkout, or use it as your only checkout method for Magento Mobile.","PayPal MECL is the mobile version of PayPal's Express Checkout service. You can choose to use MECL alongside standard checkout, or use it as your only checkout method for Magento Mobile."
"PayPal MEP","PayPal MEP"
"PayPal Mobile Embedded Payment (MEP)","PayPal Mobile-Payment-Embedded (MEP)"
"PayPal Mobile Express Checkout","PayPal Mobile Express Checkout"
"PayPal Mobile Express Checkout Library (MECL)","PayPal Mobile Express Checkout-Bibliothek (MECL)"
"PayPal Mobile Express Checkout Token does not exist.","PayPal Mobile Express Checkout Token existiert nicht."
"Payer Email: %s","Payer Email: %s"
"Payment Applicable From","Geltende Zahlungs Aus"
"Payment Bridge module unavailable.","Payment Bridge-Modul verfügbar."
"Payment Method","Zahlungs-Methode"
"Payment Method has been set.","Zahlungs-Methode festgelegt wurde."
"Payment Methods","Zahlungsmethoden"
"Payment method was successfully set.","Zahlungsmethode erfolgreich gesetzt."
"Paypal MEP doesn\'t support checkout with any discount.","Paypal MEP nicht unterstützt Kasse mit jedem Rabatt."
"Please <a href=""%s"" target=""_blank"">click here</a> to see how to setup and retrieve API credentials.","Bitte <a href=""%s"" target=""_blank"">klicken Sie hier</a> zu sehen, wie die Einrichtung und Abrufen von Anmeldeinformationen API."
