"Invalid UPS CGI code type: %s","Virheellinen UPS CGI - koodityyppi : %s"
"Invalid USPS XML code for type %s: %s","Virheellinen USPS XML - koodi- tyypille %s : %s"
"Invalid USPS XML code type: %s","Virheellinen USPS XML - koodityyppi : %s"
"Kilograms","kilogrammaa"
"Large","Suuri"
"Letter","Kirje"
"Library","kirjasto"
"Machinable","koneellinen"
"Maximum Package Weight (Please consult your shipping carrier for maximum supported shipping weight)","Suurin sallittu Paketin Paino ( Ota yhteyttä kuljetukseen saadaksesi tarkempaa tietoa saatavuudesta )"
"Media Mail","Media - posti"
"Minimum order amount for free shipping","Pienin tilaus ilmaiselle toimitukselle"
"Next Afternoon","Seuraavana päivänä"
"Next Day Air","Next Day Air"
"Next Day Air Early AM","Next Day Air Early AM"
"Next Day Air Early AM Letter","Next Day Air Early AM Letter"
"Next Day Air Intra (Puerto Rico)","Next Day Air sisäiset ( Puerto Rico )"
"Next Day Air Letter","Next Day Air Letter"
"Next Day Air Saver","Next Day Air Saver"
"Next Day Air Saver Letter","Next Day Air Saver Letter"
"No","Ei"
"Non-rectangular","Ei suorakaiteen muotoinen"
"Order","tilaus"
"Origin of the shipment","Lähetyksen alkupiste"
"Oversize","Liian Suuri"
"Package","paketti"
"Package Description","Paketin kuvaus"
"Packaging","Paketoinnissa"
"Parcel","Kolli"
"Parcel Post","Kollina"
"Password","Salasana"
"Pickup method","Hakutapa"
"Please enter the package weight","Anna Paketin Paino"
"Please make sure to use only digits here. No dashes are allowed.","Ole hyvä ja varmista, että käytät vain numeroita täällä . Ei viivat ovat sallittu ."
"Pounds","Pounds"
"Priority Mail","1- Luokka"
"Priority Overnight","Pikatoimitus"
"Receiver","Vastaanottaja"
"Rectangular","Neliskanttinen"
"Regular","Normaali"
"Regular Pickup","Normaali Haku"
"Request Courier","Toivottu lähetti"
"Residential","asuin-"
"Residential Delivery","asuin toimitus"
"Response is in the wrong format","Vastaus on väärässä muodossa"
"Round","pyöreä"
"Second Day Service","Toimitus 2 . päivänä"
"Sender","Lähettäjä"
"Ship to Specific countries","Your e tiettyihin maihin"
"Ship to applicable countries","Your e saatavilla oleviin maihin"
"Shipment Contains Hazardous Materials","Lähetyksen Sisältää Vaaralliset materiaalit"
"Shipment Dutiable","Verotettava lähetys"
"Shipment Duty Payment Type","Verotettavan lähetyksen Tyyppi"
"Shipment is not available.","Lähetys EI Ole mahdollinen ."
"Shipment picked up","Lähetys haettu"
"Shipment type","Lähetystyyppi"
"Shipper Number","lastinantajan määrä"
"Shipping key","Lähetysavain"
"Shipping key (International)","Lähetysavain ( kansainvälinen )"
"Show method if not applicable","Näytä TAPA JOS EI sallittu"
"Size","KOKO"
"Sort order","Järjestys"
"Standard Overnight","Standardi pikalähetys"
"Station","asema"
"Subtotal","välisumma"
"Subtotal With Discount","Yhteensä alennus"
"There is no available method for selected shipping address.","Seuraaviin osoitteisiin EI Ole saatavilla toimitustapaa ."
"Third Party","Kolmannen osapuolen palvelu"
"Title","Otsikko"
"To lower","alentaa"
"To upper","ylempään"
"Tracking XML URL","Seuranta XML URL"
"UPS","UPS"
"UPS Expedited","UPS Expedited"
"UPS Express","UPS Express"
"UPS Express Box","UPS Express Box"
"UPS Express Early A.M.","UPS Express Early A.M."
"UPS Express Plus","UPS Express Plus"
"UPS Ground","UPS Ground"
"UPS Letter Envelope","UPS kirje kirjekuori"
"UPS Next Day Air","UPS Next Day Air"
"UPS Next Day Air Early A.M.","UPS Next Day Air Early A.M."
"UPS Next Day Air Saver","UPS Next Day Air Saver"
"UPS Saver","UPS Saver"
"UPS Second Day Air","UPS Second Day Air"
"UPS Second Day Air A.M.","UPS Second Day Air A.M."
"UPS Standard","UPS Standard"
"UPS Three-Day Select","UPS kolmen päivän Valitse"
"UPS Today Dedicated Courrier","UPS Tänään Dedicated Courrier"
"UPS Today Express","UPS Tänään Express"
"UPS Today Express Saver","UPS Tänään Express Saver"
"UPS Today Intercity","UPS Tänään Intercity"
"UPS Today Standard","UPS Tänään Standard"
"UPS Tube","UPS Tube"
"UPS Worldwide 10 kilo","UPS Worldwide 10 kiloa"
"UPS Worldwide 25 kilo","UPS Worldwide 25 kilon"
"UPS Worldwide Expedited","UPS Worldwide Expedited"
"UPS Worldwide Express","UPS Worldwide Express"
"UPS Worldwide Express Plus","UPS Worldwide Express Plus"
"UPS Worldwide Express PlusSM","UPS Worldwide Express PlusSM"
"UPS type","UPS Tyyppi"
"USPS","USPS"
"Unable to retrieve tracking","Seurantaa EI voida noutaa"
"United Parcel Service","United Parcel Service"
"United Parcel Service XML","United Parcel Service XML"
"Unknown error","tuntematon virhe"
"Used only when 'Additional Protection Value' is set to 'Configuration'. Can contain only numeric amount.","Käytetään vain, jos "" lisäsuoja Arvo ' on' asetukset ' . Voi sisältää vain numeerisia määrän ."
"User ID","Käyttäjätunniste"
"UserId","Käyttäjätunniste"
"Variable","Muuttuva"
"Weight Unit","Kokonaispaino"
"Worldwide Expedited","Maailmanlaajuinen Nopeutettu"
"Worldwide Express","Worldwide Express"
"Worldwide Express Letter","Maailmanlaajuinen Pikakirje"
"Worldwide Express Plus","Worldwide Express Plus"
"Worldwide Express Plus Letter","Worldwide Express Plus Letter"
"Worldwide Express Saver","Worldwide Express Saver"
"Yes","KyllÃ ¤"
"Your Packaging","Pakettisi"
