"Can\'t write to file ""%s"".","Can\'t kirjoittaa tiedostoon ""%s""."
"Cancel","Peruuta"
"Canceled","Peruutettu"
"Cancelled","Peruutettu"
"Cannot apply gift card.","Ei voi soveltaa lahjakortin."
"Cannot load theme ""%s"".","Ei voi ladata teema ""%s""."
"Cannot redeem Gift Card.","Ei voi lunastaa lahjakortin."
"Cannot remove gift card.","Ei voi poistaa lahjakortin."
"Cannot save theme ""%s"". Incorrect data received","Ei voi tallentaa teema ""%s"". Väärä saadut tiedot"
"Card Verification Number","Luottokortin tarkistusnumero"
"Card verification number is wrong","Kortti todentaminen numero on väärä"
"Carrier","Carrier"
"Cart","Koriin"
"Cart has been updated.","Cart on päivitetty."
"Cart has some errors.","Cart on joitakin virheitä."
"Cart is empty.","Ostoskorisi on tyhjä."
"Catalog Only App?","Verkkokauppa Vain App?"
"Category Button Color","Luokka Button Color"
"Category Item Background Color","Luokka Tuote taustaväri"
"Chairs","Tuolit"
"Change Orientation","Muuta Suunta"
"Change Password","Vaihda salasana"
"Changes have been saved to theme.","Muutokset on tallennettu teema."
"Checkout has been initialized.","Maksa on alustettu."
"City","City"
"Color Themes","Color Teemat"
"Colors","Colors"
"Company","Yhtiö"
"Completed","Valmis"
"Confirm New Password","Vahvista uusi salasana"
"Confirm Password","Vahvista salasana"
"Contact Email","Sähköpostiosoite"
"Contact Information","Yhteystiedot"
"Container is not defined.","Säiliö ei ole määritelty."
"Content","Sisältö"
"Copyright","Copyright"
"Copyright Page Logo","Copyright Page Logo"
"Copyright Page Logo <br />(iPhone 4 retina)","Copyright Page Logo <br /> ( iPhone 4 verkkokalvon )"
"Countries Payment Applicable From","Maat Maksu sovelletaan"
"Country","Maa"
"Country options don\'t recognized for ""%s"".","Maa vaihtoehdot don\'t tunnustettu ""%s""."
"Coupon code %s is not valid.","Kuponkikoodia %s ei ole kelvollinen."
"Coupon code %s was applied.","Kuponkikoodia %s on sovellettu."
"Coupon code is empty.","Kuponkikoodia on tyhjä."
"Coupon code was canceled.","Kuponkikoodia peruttiin."
"Creating a Template is allowed only for applications which have device type iPhone.","Mallin luominen on sallittu vain sovelluksia, joissa on laitteen tyypin iPhone."
"Credit Card","Luottokortti"
"Credit Card %s","Luottokortti %s"
"Credit Card Number","Luottokortin numero"
"Credit Card Type","Luottokortin tyyppi"
"Credit card number does not match credit card type.","Luottokortin numero ei vastaa luottokorttityyppi."
"Current Balance: %s","Nykyinen saldo : %s"
"Current Password","Nykyinen salasana"
"Currently, PayPal MEP is not available for the Android application","Tällä hetkellä PayPal MEP ei ole käytettävissäAndroid-sovellus"
"Custom App Icon","Custom App Icon"
"Custom App Icon <br />(iPhone 4 retina)","Custom App Icon <br /> ( iPhone 4 verkkokalvon )"
"Custom Colors","Custom Colors"
"Customer authentication problem.","Asiakas todennus ongelma."
"Customer balance available in enterprise version of Magento only.","Asiakas tasapaino saatavilla yrityksen versio Magento vain."
"Customer balance is disabled for current store","Asiakas tasapaino on poistettu käytöstä nykyisestä säilöstä"
"Customer email not specified.","Asiakas sähköposti ei ole määritelty."
"Customer logout problem.","Asiakas logout ongelma."
"Customer not logged in.","Asiakas ole kirjautunut sisään"
"DD","DD"
"Date","Date"
"Date Created","Luotu"
"Date Submitted","Lähetysajankohta"
"Date Updated","Date Updated"
"Day","Päivä"
"Deeper Messaging and Engagement with Rich Push.","Deeper Viestit ja Engagement Rich Push."
"Default Billing Address","Oletus Billing Address"
"Default Shipping Address","Oletustoimitusosoite"
"Default Theme","Default Theme"
"Delete","Poista"
"Delete theme","Poista teema"
"Deleted","Poistettu"
"Description","Kuvaus"
"Description that appears in Android Market. %s chars maximum. ","Kuvaus , joka näkyy Android Market . %s merkkiä maksimi."
"Description that appears in the iTunes App Store. %s chars maximum. ","Kuvaus , joka näkyyiTunes App Storesta . %s merkkiä maksimi."
"Deselect All","Poista kaikki valinnat"
"Design","Suunnittelu"
"Device","Laite"
"Device Information","Device Information"
"Device Type","Laitteen tyyppi"
"Device doesn\'t recognized. Unable to load a template.","Laitteen doesnt \ 't tunnustettu . Lataaminen ei onnistumalliin."
"Device doesn\'t recognized: ""%s"". Unable to load a helper.","Laitteen doesnt \ 't tunnustettu :""%s"". Lataaminen ei onnistuauttaja."
"Device doesn\'t recognized: ""%s"". Unable to load preview model.","Laitteen doesnt \ 't tunnustettu :""%s"". Lataaminen ei onnistu esikatselu malli."
"Edit","Edit"
"Edit AirMail Message","Muokkaa AirMail Message"
"Edit AirMail Message Queue #%s","Muokkaa AirMail Viestijono #%s"
"Edit App ""%s""","Muokkaa App ""%s"""
"Edit Filter","Edit Filter"
"Edit Template ""%s""","Muokkaa mallia ""%s"""
"Element with id %s already exists","Element jonka tunnus on %s on jo olemassa"
"Email","Sähköposti"
"Email Address","Sähköpostiosoite"
"Enable AirMail Message Push notification","Ota AirMail viesti Push ilmoituksen"
"Enable Facebook","Ota Facebook"
"Enable Flurry Analytics","Ota Flurry Analytics"
"Enable Flurry Analytics for the merchant.","Ota Flurry Analytics kauppias."
"Enable LinkedIn","Ota LinkedIn"
"Enable Standard Checkout","Ota Standard kassalle"
"Enable Twitter","Ota Twitter"
"Error while processing file ""%s"".","Virhe tiedostoa käsiteltäessä ""%s""."
"Error while reading data from Payment Bridge. Please, try again.","Virhe luettaessa dataa Maksu Bridge . Ole hyvä ja yritä uudelleen."
"Error while uploading file ""%s"".","Virhe ladattaessa tiedostoa ""%s""."
"Error while uploading file ""%s"". Disallowed file type. Only ""jpg"", ""jpeg"", ""gif"", ""png"" are allowed.","Virhe ladattaessa tiedostoa ""%s"". Kielletyt tiedostotyyppi . Only""jpg"",""jpeg"",""gif"",""png""ovat sallittuja."
"Error.","Virhe."
"Expiration Date - Month","Viimeinen voimassaolopäivä - Kuukausi"
"Expiration Date - Year","Viimeinen voimassaolopäivä - Year"
"Expires: %s","Erääntyy: %s"
"Extend the life of your app with Urban Airship Push Notifications.","Pidennä App Urban Ilmalaiva Push ilmoitukset."
"Extensions","Extensions"
"FILTERS APPLIED","Suotimet"
"Facebook API","Facebook API"
"Facebook Application ID","Facebook Application ID"
"Fax","Faksi"
"File can\'t be uploaded.","Tiedostoa \ 't on ladattu."
"File doesn\'t exist ""%s"".","File doesnt \ 't olemassa ""%s""."
"First Name","Etunimi"
"Flurry API Code","Flurry API Code"
"Flurry Analytics","Flurry Analytics"
"Flurry Analytics Site","Flurry Analytics Site"
"Fonts","Fontit"
"Free","Free"
"Funk Leaf","Funk Leaf"
"General","Yleiset"
"Get Content from CMS Page","Get Content CMS Page"
"Gift Card ""%s"" was added.","Lahjakortti ""%s"" lisättiin."
"Gift Card ""%s"" was redeemed.","Lahjakortti ""%s"" oli lunastettu."
"Gift Card ""%s"" was removed.","Lahjakortti ""%s"" on poistettu."
"Gift Card (%s)","Lahjakortti ( %s )"
"Gift Card amount applied to order: %s","Lahjakortti määrä soveltaa tilata : %s"
"Gift Card code is empty.","Lahjakortti koodi on tyhjä."
"Gift Card: %s","Lahjakortti : %s"
"Gift card account available in enterprise version of Magento only.","Lahjakortti huomioon käytettävissä yrityksen versio Magento vain."
"Grand Total (Excl. Tax)","Kaikki yhteensä (alv )"
"Grand Total (Incl. Tax)","Kaikki yhteensä ( sis. ALV )"
"Guest","Vieras"
"Header Background Color","Ylä Taustaväri"
"Header Font Color","Otsikkokirjasinten Color"
"High Resolution Application Icon","High Resolution Application Icon"
"Home","Koti"
"Hot Red","Hot Red"
"How do you rate this product?","Miten arvioisit tämän tuotteen ?"
"How to incorporate Urban Airship within your application:","Miten sisällyttää Urban Ilmalaiva kuluessa hakemuksen :"
"ID","ID"
"Icon that will appear on the user\'s device after they download your app. Recommended size: 48px x 48px.","Kuvake , joka näkyykäyttäjän \ 's laitteesta, kun ne ladata App. Suositeltava koko : 48px x 48px."
"Icon that will appear on the user\'s device after they download your app. You do not need to apply a gradient or soft edges (this is done automatically by Apple). Recommended size: 72px x 72px.","Kuvake , joka näkyykäyttäjän \ 's laitteesta, kun ne ladata App. Sinun ei tarvitse hakeakaltevuus tai pehmeät reunat ( tämä tapahtuu automaattisesti Apple ) . Suositeltu koko : 72px x 72px."
"Icon that will appear on the user\'s phone after they download your app. You do not need to apply a gradient or soft edges (this is done automatically by Apple). Recommended size: 114px x 114px.","Kuvake , joka näkyykäyttäjän \ 's puhelin , kun he ladata App. Sinun ei tarvitse hakeakaltevuus tai pehmeät reunat ( tämä tapahtuu automaattisesti Apple ) . Suositeltu koko : 114px x 114px."
"Icon that will appear on the userâ€™s phone after they download your app.  You do not need to apply a gradient or soft edges (this is done automatically by Apple).  Recommended size: 57px x 57px at 72 dpi.","Kuvake , joka näkyyUsera € ™ s puhelimessa kun he ladata App. Sinun ei tarvitse hakeakaltevuus tai pehmeät reunat ( tämä tapahtuu automaattisesti Apple ) . Suositeltu koko : 57px x 57px 72 dpi."
"Icons","Icons"
"If leave this field empty, the message will be sent immediately","Jos jätät tämän kentän tyhjäksi ,viesti lähetetään heti"
"If you want to disable the cache on the application side, leave the field empty. Warning! When disabling cache, the application will take time to load each page.","Jos haluat poistaavälimuistinsovelluksen puolella , jätä kenttä tyhjäksi . Varoitus ! Kun poistat välimuisti ,sovellus vie aikaa ladata jokaisen sivun."
"Image file was not found.","Image tiedostoa ei löydy."
"Image that appears on first screen while your app is loading. Required size: 1024px x 768px.","Kuva , joka näkyy ensimmäisessä näytössä , kun oma sovellus latautuu . Vaadittu koko : 1024px x 768px."
"Image that appears on first screen while your app is loading. Required size: 320px x 455px.","Kuva , joka näkyy ensimmäisessä näytössä , kun oma sovellus latautuu . Vaadittu koko : 320px x 455px."
"Image that appears on first screen while your app is loading. Required size: 320px x 460px.","Kuva , joka näkyy ensimmäisessä näytössä , kun oma sovellus latautuu . Vaadittu koko : 320px x 460px."
"Image that appears on first screen while your app is loading. Required size: 640px x 920px.","Kuva , joka näkyy ensimmäisessä näytössä , kun oma sovellus latautuu . Vaadittu koko : 640px x 920px."
"Image that appears on first screen while your app is loading. Required size: 768px x 1024px.","Kuva , joka näkyy ensimmäisessä näytössä , kun oma sovellus latautuu . Vaadittu koko : 768px x 1024px."
"Images","Kuvat"
"In Queue","Jonossa"
"In Stock","Varastossa"
"In addition, click here to review Urban Airship\'s Terms of Service: <a href=""%s"" target=""_blank"">click here</a>.","Lisäksi , klikkaa tästä tarkistaa Urban Ilmalaiva \ 's käyttöehtoja : <a href=""%s"" target=""_blank""> klikkaa tästä </a>."
"In order to resubmit your app, you need to first purchase a <a href=""%s"" target=""_blank"">%s</a> from MagentoCommerce","Jotta uudelleen oman sovelluksen, sinun täytyy ensin ostaa<a href=""%s"" target=""_blank""> %s </a> alkaen MagentoCommerce"
"In order to submit your app, you need to first purchase a <a href=""%s"" target=""_blank"">%s</a> from MagentoCommerce","Jotta lähettää app , sinun täytyy ensin ostaa<a href=""%s"" target=""_blank""> %s </a> alkaen MagentoCommerce"
"Inactive Tabs","Ei-aktiivinen Tabs"
"Invalid XML.","Virheellinen XML."
"Invalid current password.","Virheellinen nykyinen salasana."
"Invalid customer data.","Virheellinen asiakkaan tiedot."
"Invalid data.","Virheellinen tieto."
"Invalid email address.","Virheellinen sähköpostiosoite."
"Invalid item or wishlist.","Virheellinen tuote tai toivelista."
"Invalid login or password.","Virheellinen tai salasana."
"Invalid shipping method.","Virheellinen toimitustapa."
"Issue Number","Issue Number"
"It\'s not allowed to delete submitted application.","Se \ 's ei voi poistaa jätetty hakemus."
"Item has been added to cart.","Tuote on lisätty koriin."
"Item has been deleted from cart.","Tuote on poistettu vaunusta."
"Item has been removed from wishlist.","Tuote on poistettu toivelista."
"Items were updated. But can\'t update wishlist.","Kohteita päivitettiin . Mutta voi \ 't päivitys toivelista."
"Key","Key"
"Keywords","Avainsanat"
"Label","Julkaisija"
"Large iTunes Icon","Suuri iTunes Icon"
"Large icon that appears in the iTunes App Store. You do not need to apply a gradient or soft edges (this is done automatically by Apple). Required size: 512px x 512px.","Suuri kuvake , joka näkyyiTunes App Storesta . Sinun ei tarvitse hakeakaltevuus tai pehmeät reunat ( tämä tapahtuu automaattisesti Apple ) . Tarvittava koko : 512px x 512px."
"Last Name","Sukunimi"
"LinkedIn API","LinkedIn API"
"LinkedIn API Key","LinkedIn API Key"
"LinkedIn Secret Key","LinkedIn Secret Key"
"Loader Splash Screen","Loader Splash Screen"
"Loader Splash Screen <br />(iPhone 4 retina)","Loader Splash Screen <br /> ( iPhone 4 verkkokalvon )"
"Loader Splash Screen <br />(landscape mode)","Loader Splash Screen <br /> ( Maisema)"
"Loader Splash Screen <br />(portrait mode)","Loader Splash Screen <br /> ( pystyasentoon )"
"Loading Preview...","Ladataan esikatselua..."
"Locations","Paikat"
"Log In","Kirjaudu sisään"
"Login and password are required.","Ja salasana vaaditaan."
"Logo in Header","Logo Header"
"Logo in Header image missing.","Logo Ylätunnistekuva puuttuu."
"Logout complete.","Kirjaudu ulos täydellinen."
"M.I.","M.I."
"MEP is PayPal\'s native checkout experience for the iPhone. You can choose to use MEP alongside standard checkout, or use it as your only checkout method for Magento mobile. PayPal MEP requires a <a href=""%s"">PayPal business account</a>","MEP on PayPal \ 's natiivi kassalle kokemusiPhone . Voit käyttää MEP rinnalla standardi kassalle, tai käyttää sitä vain kassalla menetelmä Magento mobiili . PayPal MEP vaatii<href =""%s""> PayPal liiketoiminta tili </a>"
"MM","MM"
"Mailbox title","Postilaatikko otsikko"
"Main Tabs","Main Tabs"
"Make Inactive","Ei-aktiiviseksi"
"Make this app available in the following territories","Tee tästä app saatavilla myös seuraavilla alueilla"
"Manage Apps","Hallitse Apps"
"Manage Mobile App","Hallitse Mobile App"
"Maximum length is 140","Suurin pituus on 140"
"Maximum length is 255","Suurin pituus on 255"
"Merchant Label","Merchant Label"
"Message Queue","Message Queue"
"Message Settings","Message Settings"
"Message Templates","Viestipohjat"
"Message Title","Message Title"
"Message Type","Viestin tyyppi"
"Message can be edited when status of the message is ""In Queue"" only.","Viesti voi muokata , kun viestin tilasta on ""jonossa"" vain."
"Message content","Viestin sisältö"
"Message title","Viestin otsikko"
"Mobile","Mobile"
"Mobile Express Checkout has been canceled.","Mobile Express Checkout on peruttu."
"Mobile Express Checkout processed successfully.","Mobile Express Checkout käsitelty onnistuneesti."
"Month","Kuukausi"
"More","More"
"More Info","Lisätietoja"
"More Tabs","More Tabs"
"Name on Card","Kortissa oleva nimi"
"Name that appears beneath your app when users install it to their device. We recommend choosing a name that is 10-12 characters and that your customers will recognize. %s chars max.","Nimi joka näkyy alapuolella App kun käyttäjä asentaa sen omaan laitteeseen . Suosittelemme valitanimi, joka on 10-12 merkkiä ja että asiakkaat tunnistavat . %s merkkiä max."
"New AirMail Message","Uusi AirMail Message"
"New AirMail Message Queue","Uusi AirMail Viestijono"
"New App","Uusi App"
"New Password","Uusi salasana"
"New Template","Uusi malli"
"Nickname","Nimimerkki"
"No Payment Information Required","Ei Payment Information Pakollinen"
"No items were specifed to update.","Kohteita ei specifed päivittää."
"No items were updated.","Ei päivitettiin."
"No product selected.","Ei valittu tuote."
"No shipping method required.","Ei toimitustapa tarvita."
"No such file ""%s"".","Tiedostoa ""%s""."
"Not Submitted","Ei toimiteta"
"Notice","Ilmoitus"
"One or more keywords that describe your app. Keywords are matched to users\' searches in the App Store and help return accurate search results. Separate multiple keywords with commas. 100 chars is maximum.","Yksi tai useampia avainsanoja , jotka kuvaavat sovelluksen . Avainsanojen tulee vastata käyttäjien \ ' hakee App Storesta ja auttaa palauttamaan tarkkoja hakutuloksia . Erota avainsanat pilkulla . 100 merkkiä on maksimi."
"Onepage checkout is disabled.","Onepage kassalla ei ole käytössä."
"Only custom theme can be deleted","Vain custom teema voidaan poistaa"
"Only default theme can be reset","Vain Oletusteeman voidaan nollata"
"Only free apps are allowed in this version.","Vain vapaa apps ovat sallittuja tässä versiossa."
"Only registered users can write reviews. Please, log in or register.","Vain rekisteröityneet käyttäjät voivat kirjoittaa arvosteluja . Ole hyvä , kirjaudu sisään tai rekisteröidy."
"Options menu items","Asetukset -valikon vaihtoehdot"
"Order #%s - %s","Tilaus #%s - %s"
"Order Date: %s","Tilauksen päivämäärä : %s"
"Order id is not specified.","Tilaa id ei ole määritelty."
"Order is not available.","Tilaa ei ole käytettävissä."
"Ordered","Järjestetty"
"Output format is not specified. Please, specify ""format"" key in constructor, or set it using setFormat().","Output muoto ei ole määritelty . Ilmoitathan""muoto""-näppäintä rakentaja , tai asettaa sen käyttämällä setFormat ( )."
"POST data is not valid.","POST data ei kelpaa."
"Pages","Sivut"
"Password","Salasana"
"Password fields cannot be empty.","Salasana kenttiä ei voi olla tyhjä."
"PayPal MECL is the mobile version of PayPal\'s Express Checkout service. You can choose to use MECL alongside standard checkout, or use it as your only checkout method for Magento Mobile.","PayPal MECL onmobiiliversiota PayPal \ 's Express Checkout palvelua . Voit käyttää MECL rinnalla standardi kassalle, tai käyttää sitä vain kassalla menetelmä Magento Mobile."
"PayPal MEP","PayPal MEP"
"PayPal Mobile Embedded Payment (MEP)","PayPal Mobile Embedded Payment ( MEP )"
"PayPal Mobile Express Checkout","PayPal Mobile Express Checkout"
"PayPal Mobile Express Checkout Library (MECL)","PayPal Mobile Express Checkout Library ( MECL )"
"PayPal Mobile Express Checkout Token does not exist.","PayPal Mobile Express Checkout Token ei ole olemassa."
"Payer Email: %s","Maksajan Sähköposti : %s"
"Payment Applicable From","Maksu sovelletaan"
"Payment Bridge module unavailable.","Maksu siltamoduulin ole käytettävissä."
"Payment Method","Maksutapa"
"Payment Method has been set.","Maksutapa on asetettu."
"Payment Methods","Maksutavat"
"Payment method was successfully set.","Maksutapa on asetettu."
"Paypal MEP doesn\'t support checkout with any discount.","Paypal MEP doesnt \ 't tukea kaupankäyntiä mitään alennusta."
"Please <a href=""%s"" target=""_blank"">click here</a> to see how to setup and retrieve API credentials.","Ole hyvä ja <a href=""%s"" target=""_blank""> klikkaa tästä </a> nähdä miten setup ja hakea API valtakirjaa."
"Please Select Application","Valitse Application"
"Please Select Device Type","Valitse Laitteen tyyppi"
"Please agree to all the terms and conditions before placing the order.","Ole hyvä ja hyväksyttävä kaikkiehdot ennen kuin laitatjärjestyksessä."
"Please create and save an application first.","Luo ja tallennaohjelma ensin."
"Please enter ""App Title"".","Anna ""App Title""."
"Please enter a valid URL. Protocol is required (http://, https:// or ftp://)","Anna kelvollinen URL-osoite . Pöytäkirja vaaditaan ( http:// , https:// tai ftp:// )"
"Please enter a valid date.","Anna kelvollinen päivämäärä."
"Please enter a valid email address. For example johndoe@domain.com.","Annavoimassa oleva sähköpostiosoite . Esimerkiksi johndoe@domain.com."
"Please enter issue number or start date for switch/solo card type.","Anna kysymys tai aloituspäivä varten Switch / Solo kortin tyyppi."
"Please enter the Activation Key.","AnnaActivation Key."
"Please enter the Copyright.","AnnaCopyright."
"Please enter the Description.","Annakuvaus."
"Please enter the Price.","Annahinta."
